TOKEN_ID,TOKEN_NAME,Background,Race,Eyes,Eye Color,Shirt,Hair,Neck,Drip Score,Core,Drip Grade,Number,Face Decoration,Hat,Glasses,Necklace,Earring
8615,Milady 8615,mountain,pale,sleepy,green,ribbon lolita,short blue,,27,lolita,c-drip,8615,,maid hat,prescription glasses,,
8616,Milady 8616,sonora,tan,smug,brown,blue sweatervest,short blue,,38,lolita-prep,a-drip,8616,,maid hat,mottega sunglasses blue,milady beads,
8617,Milady 8617,sunset,clay,classic,lilac,cactus shirt,og frosted purple,,32,gyaru,b-drip,8617,face piercings,,,,bar piercings
8618,Milady 8618,bushland,pale,classic,green,meedles tracksuit,braid blue,,25,hypebeast-gyaru,normal,8618,,trucker oasis,,,
8619,Milady 8619,casino,pale,classic,blue,skull sweater,bowl slate,,41,hypebeast-harajuku,s-drip,8619,,migoko hat,mottega sunglasses yellow,,dual rings silver
8620,Milady 8620,bushland,pink,teary,lilac,goth harajuku,bowl slate,,26,harajuku,c-drip,8620,,,,,strawberry earring
8621,Milady 8621,bushland,clay,spiral,brown,sheep pullover,bowl blue,,29,lolita-prep,c-drip,8621,,cat ears with bell,,,
8622,Milady 8622,sunrise,pink,sparkle,brown,cardigan tee,,,35,harajuku,a-drip,8622,,strawberry hat,,pearl necklace,
8623,Milady 8623,sunrise,pale,classic,brown,leopard vest,braid blue,,35,harajuku-gyaru,a-drip,8623,face piercings,workin cap,,,cross earring
8624,Milady 8624,tennis,pale,dilated,green,pink coat,bowl black,,26,lolita,c-drip,8624,star heart tattoo,,,,cherry earring
8625,Milady 8625,sonora,pink,closed,lilac,bosozuku jacket,bowl slate,anime chest tattoo,38,harajuku,a-drip,8625,,,,pearl necklace,
8626,Milady 8626,roadside,pale,sleepy,lilac,malenciaga neon,og blue,,36,hypebeast-gyaru,a-drip,8626,,trucker anime,,,
8627,Milady 8627,bjork,pale,sparkle,brown,special people shirt,bowl blue,spider neck tattoo,27,lolita-gyaru,c-drip,8627,,bear hat,,,
8628,Milady 8628,sunset,tan,sparkle,lilac,tie dye shirt,og frosted purple,,27,harajuku,c-drip,8628,,,,,loop chain earring
8629,Milady 8629,roadside,pale,sparkle,brown,blue sweatervest,braid black,,30,prep,b-drip,8629,,beret,,fliphone lanyard,
8630,Milady 8630,sunset,pink,sparkle,brown,fuzzy coat,braid green,,43,prep-gyaru,s-drip,8630,milady pilled tattoo,denim fish cap,,,flower earring
8631,Milady 8631,mountain,black,sparkle,blue,blue sweatervest,og black,lean neck tattoo,40,lolita-prep,s-drip,8631,snakebites,cat ears with bell,round glasses,,
8632,Milady 8632,mountain,clay,teary,green,mouse tank,bowl slate,,13,gyaru,normal,8632,,,,,
8633,Milady 8633,bushland,pale,classic,grey,blue pink shirt,short orange,,24,lolita-harajuku,normal,8633,,bandana,,,
8634,Milady 8634,clouds,clay,dilated,blue,matagonia pullover,short blue,,26,hypebeast,c-drip,8634,,,,smiley bead necklace,
8635,Milady 8635,sunset,clay,sleepy,blue,special people shirt,og green,,28,hypebeast-gyaru,c-drip,8635,,buckethat,,,cherry earring
8636,Milady 8636,roadside,pale,sparkle,gold,gold spray puffer,bowl green,castle neck tattoo,30,hypebeast-gyaru,b-drip,8636,,denim fish cap,,,
8637,Milady 8637,casino,pink,crying,green,matagonia pullover,braid blue,,42,hypebeast,s-drip,8637,face piercings,,,evil eye necklace,
8638,Milady 8638,sonora,tan,sparkle,brown,blue sweatervest,bowl brown,,26,prep,c-drip,8638,,,prescription glasses,coral cross necklace,
8639,Milady 8639,sunrise,pale,teary,green,super lover shirt,og orange,,18,prep-gyaru,normal,8639,teardrops tattoo,varsity cap,,,
8640,Milady 8640,sunset,pale,dilated,leaf,peter pan collar shirt,og blue,,17,lolita,normal,8640,nose ring silver,,,,
8641,Milady 8641,roadside,clay,heart eyes,green,blue sweatervest,short blonde,,29,prep,c-drip,8641,,plaid bonnet,,cherry necklace,
8642,Milady 8642,bushland,tan,crying,brown,zip polo,bowl slate,,41,harajuku,s-drip,8642,,,,,burger earring
8643,Milady 8643,clouds,clay,dilated,green,mape hoodie,bowl black,,17,hypebeast,normal,8643,,,,,
8644,Milady 8644,mountain,pale,smug,blue,zip polo,og orange,,33,harajuku,b-drip,8644,,,,,chrome cross
8645,Milady 8645,clouds,pale,classic,green,blue pink shirt,braid black,,25,lolita-gyaru,normal,8645,,trucker hat 911,prescription glasses,,
8646,Milady 8646,clouds,clay,teary,green,kogal cardigan,bowl blue,,20,prep,normal,8646,,,,,double safety pins
8647,Milady 8647,sonora,pink,dilated,blue,goth poncho,bowl purple,,36,lolita-prep,a-drip,8647,,varsity cap,,,loop chain earring
8648,Milady 8648,tennis,pink,classic,green,mouse tank,short pink,,30,gyaru,b-drip,8648,,,,milady beads,
8649,Milady 8649,bushland,pink,dilated,green,black blazer,tuft blue,lean neck tattoo,42,prep-harajuku,s-drip,8649,,fez,larry glasses,,
8650,Milady 8650,bushland,pink,sparkle,blue,special people shirt,bowl green,,15,gyaru,normal,8650,,,,,
8651,Milady 8651,bushland,clay,sleepy,brown,jesus tank,tuft purple,,40,gyaru,s-drip,8651,temple cross tattoo,aloha visor,,,flower earring
8652,Milady 8652,mountain,clay,sparkle,blue,pink coat,og frosted purple,,28,lolita-gyaru,c-drip,8652,,backwards trucker pink,prescription glasses,,
8653,Milady 8653,mountain,pink,dilated,green,ribbon lolita,braid black,,24,lolita-harajuku,normal,8653,,cat earmuffs,,,
8654,Milady 8654,sunset,pink,smug,brown,chore coat,og green,,28,hypebeast-gyaru,c-drip,8654,,backwards trucker pink,,,
8655,Milady 8655,bushland,black,sleepy,blue,football shirt,og black,,35,hypebeast-gyaru,a-drip,8655,teardrops tattoo,trucker construction,,,
8656,Milady 8656,sunrise,clay,classic,blue,special people shirt,braid blue,,22,gyaru,normal,8656,snakebites,,,,
8657,Milady 8657,roadside,pink,crying,blue,im cute im punk shirt,bowl blue,,27,gyaru,c-drip,8657,black hearts tattoo,,,,
8658,Milady 8658,bushland,clay,teary,blue,gold spray puffer,bowl green,,24,lolita-hypebeast,normal,8658,,maid hat,,,
8659,Milady 8659,sunset,clay,teary,brown,red puffer,og black,,22,lolita-hypebeast,normal,8659,,sailor hat,,,loop chain earring
8660,Milady 8660,sonora,pale,sparkle,green,maid,og frosted blonde,,31,lolita-gyaru,b-drip,8660,nose ring silver,backwards trucker pink,,,chain earrings
8661,Milady 8661,sunrise,pale,teary,blue,tie dye shirt,short blonde,,21,harajuku,normal,8661,nose ring silver,,round glasses,,
8662,Milady 8662,xp,pink,classic,blue,blue ribbon tank,bowl black,,34,gyaru,b-drip,8662,,white cowboy hat,,cherry necklace,
8663,Milady 8663,sunset,pale,sleepy,blue,bowling shirt,bowl blue,,44,hypebeast-gyaru,s-drip,8663,snakebites,trucker construction,larry glasses,coral cross necklace,
8664,Milady 8664,sunset,tan,closed,blue,bear sweater,og blonde,,26,prep-gyaru,c-drip,8664,,trucker hat 911,,,
8665,Milady 8665,mountain,tan,sparkle,lilac,bowling shirt oriental,og frosted blonde,,40,hypebeast,s-drip,8665,,,,pearl necklace,flower earring
8666,Milady 8666,bushland,pink,dilated,green,special people shirt,og blonde,,23,gyaru,normal,8666,,cross cap white,,,
8667,Milady 8667,nagano,pink,sparkle,green,sweater and tie,bowl blue,,34,prep,b-drip,8667,temple cross tattoo,,,,flower earring
8668,Milady 8668,bushland,pink,dilated,blue,ribbon lolita,og blonde,,29,lolita,c-drip,8668,black hearts tattoo,blue pink bow,,,
8669,Milady 8669,sunrise,clay,sparkle,aqua,remilia tank,tuft blue,,35,gyaru,a-drip,8669,,trucker construction,,cherry necklace,diamond stud
8670,Milady 8670,nagano,pink,classic,blue,bear sweater,short blonde,,20,prep,normal,8670,,,,,
8671,Milady 8671,sunrise,pink,sparkle,green,ulzzang coat,short blue,,22,prep,normal,8671,,,,,
8672,Milady 8672,sonora,clay,classic,green,fleece paisley jacket,og orange,,27,hypebeast,c-drip,8672,,,,cherry necklace,
8673,Milady 8673,sunset,clay,sparkle,green,sailor lolita,tuft brown,,22,lolita,normal,8673,,,mottega sunglasses yellow,,
8674,Milady 8674,mountain,clay,closed,lilac,green blazer,short blue,,32,prep-harajuku,b-drip,8674,,bear ears,,,celine dog
8675,Milady 8675,bushland,pale,sparkle,brown,gold spray puffer,short blonde,,29,hypebeast,c-drip,8675,crescent tattoo,,,,
8676,Milady 8676,clouds,pale,sparkle,aqua,special people shirt,tuft dark,,15,gyaru,normal,8676,nose ring gold,,,,
8677,Milady 8677,clouds,clay,sleepy,brown,sheep pullover,braid brown,,27,prep,c-drip,8677,,,,,flower earring
8678,Milady 8678,yashima,pink,dilated,brown,ribbon lolita,braid green,,35,lolita-prep,a-drip,8678,,varsity cap,mottega sunglasses yellow,,cross earring
8679,Milady 8679,casino,clay,sparkle,blue,remilia tank,short orange,,40,gyaru,s-drip,8679,nose ring gold,flower clip,,mestwood pearl necklace,
8680,Milady 8680,casino,clay,sparkle,green,sailor lolita,og blue,,20,lolita,normal,8680,,,,,
8681,Milady 8681,mountain,pink,sleepy,leaf,mape hoodie,og frosted blonde,,38,hypebeast-gyaru,a-drip,8681,,workin cap,mottega sunglasses yellow,,
8682,Milady 8682,sunrise,pink,sleepy,brown,football shirt,bowl black,,24,hypebeast,normal,8682,,,,,
8683,Milady 8683,casino,clay,dilated,grey,blue ribbon tank,bowl blue,,20,gyaru,normal,8683,,,,mestwood pearl necklace,
8684,Milady 8684,sunset,pale,teary,blue,black blazer,og frosted blonde,,22,prep,normal,8684,,,,,safety pin piercing
8685,Milady 8685,clouds,pale,sparkle,brown,black blazer,short blue,,16,prep,normal,8685,,,,,
8686,Milady 8686,sonora,pink,dilated,blue,blue sweatervest,braid brown,,31,prep-harajuku,b-drip,8686,face piercings,bandana,,smiley bead necklace,
8687,Milady 8687,mountain,tan,classic,blue,maf creeper,tuft purple,,37,hypebeast-gyaru,a-drip,8687,,trucker pink camo,,,dual rings gold
8688,Milady 8688,clouds,pink,classic,brown,fuzzy coat,bowl black,,29,prep-gyaru,c-drip,8688,,cross cap pink,,,
8689,Milady 8689,mountain,pale,sparkle,blue,ulzzang coat,bowl green,,16,prep,normal,8689,,,,,
8690,Milady 8690,sunset,pale,dilated,brown,remilia tank,short blue,,29,lolita-gyaru,c-drip,8690,,cat ears with bell,,milady beads,
8691,Milady 8691,sunrise,clay,classic,brown,sweater and tie,braid black,,30,prep-hypebeast,b-drip,8691,nose ring silver,buckethat,,,cross earring
8692,Milady 8692,sunset,clay,sleepy,blue,meline teddy,og blue,,34,hypebeast,b-drip,8692,,,,,cherry earring
8693,Milady 8693,casino,pale,classic,brown,mouse tank,short blonde,,31,prep-gyaru,b-drip,8693,,orange beret,,fliphone lanyard,
8694,Milady 8694,casino,pink,dilated,blue,hikki condition shirt,braids harajuku dye,,44,prep-gyaru,s-drip,8694,,plaid bonnet,,,heart pearls earring
8695,Milady 8695,casino,black,teary,brown,ribbon lolita,tuft brown,,35,lolita-gyaru,a-drip,8695,,denim fish cap,mottega sunglasses blue,,
8696,Milady 8696,streets,pink,dilated,brown,knit sweater,braids harajuku dye,,31,prep,b-drip,8696,nose ring gold,,,,
8697,Milady 8697,casino,pale,dilated,green,matagonia pullover,og orange,,36,prep-hypebeast,a-drip,8697,,orange beret,sunglasses,,
8698,Milady 8698,clouds,pale,dilated,leaf,ulzzang coat,braid blue,,31,prep,b-drip,8698,,plaid bonnet,,,
8699,Milady 8699,mountain,black,classic,green,special people shirt,og blonde,,33,gyaru,b-drip,8699,snakebites,trucker anime,,,
8700,Milady 8700,mountain,clay,classic,blue,bear sweater,bowl slate,,18,prep-gyaru,normal,8700,,denim fish cap,,,
8701,Milady 8701,harajuku,clay,teary,blue,western jacket,short blonde,,26,lolita-hypebeast,c-drip,8701,,blue pink bow,,,
8702,Milady 8702,roadside,clay,dilated,green,pink coat,braids harajuku dye,lean neck tattoo,48,lolita,ss-drip,8702,nose ring silver,fuzz earmuffs,prescription glasses,,
8703,Milady 8703,casino,pale,sleepy,brown,green blazer,og black,,26,prep,c-drip,8703,,,mottega sunglasses yellow,,diamond stud
8704,Milady 8704,nagano,pale,teary,blue,red puffer,og orange,,27,hypebeast-harajuku,c-drip,8704,,cat earmuffs,mottega sunglasses blue,,
8705,Milady 8705,mountain,clay,classic,lilac,leopard vest,tuft dark,,25,harajuku,normal,8705,,,,,burger earring
8706,Milady 8706,sunset,pale,dilated,brown,bear sweater,short blue,,18,prep-gyaru,normal,8706,,trucker im so,,,
8707,Milady 8707,sunrise,pale,closed,green,special people shirt,bowl slate,castle neck tattoo,20,gyaru,normal,8707,,,,,chain earrings
8708,Milady 8708,bushland,clay,sleepy,blue,knit sweater,short orange,,35,prep-gyaru,a-drip,8708,temple cross tattoo,cross cap pink,round glasses,,
8709,Milady 8709,sunrise,pink,sparkle,blue,tie dye shirt,tuft blue,,23,harajuku-gyaru,normal,8709,nose ring gold,cross cap white,,,
8710,Milady 8710,sunset,pale,sparkle,blue,ulzzang coat,bowl blue,,30,prep,b-drip,8710,,varsity cap,,,double safety pins
8711,Milady 8711,sunrise,pale,heart eyes,lilac,blue ribbon tank,og orange,,29,lolita-gyaru,c-drip,8711,,goth headband,,silver coin necklace,strawberry earring
8712,Milady 8712,sunset,pink,sparkle,brown,meedles tracksuit,og black,,33,lolita-hypebeast,b-drip,8712,nose ring gold,fuzz earmuffs,harajuku glasses,,
8713,Milady 8713,mountain,clay,sparkle,blue,maf creeper,og orange,,21,prep-hypebeast,normal,8713,teardrops tattoo,plaid bonnet,,,
8714,Milady 8714,bushland,pale,closed,green,fuzzy coat,short blonde,,27,prep-gyaru,c-drip,8714,,trucker construction,,,double safety pins
8715,Milady 8715,bushland,clay,dilated,grey,western jacket,braid green,,28,prep-hypebeast,c-drip,8715,,ivy cap,,,
8716,Milady 8716,nagano,pale,dilated,blue,blue ribbon tank,braid brown,,29,lolita-gyaru,c-drip,8716,,pink bonnet,mottega sunglasses yellow,,cross earring
8717,Milady 8717,sunset,tan,classic,brown,goth poncho,og frosted purple,,34,lolita,b-drip,8717,nose ring silver,,,,
8718,Milady 8718,roadside,pink,classic,blue,maid,tuft green,,29,lolita,c-drip,8718,black hearts tattoo,,,,loop chain earring
8719,Milady 8719,bushland,clay,classic,blue,tie dye shirt,bowl slate,castle neck tattoo,21,harajuku-gyaru,normal,8719,,trucker pink camo,,,
8720,Milady 8720,mountain,clay,closed,green,im cute im punk shirt,tuft purple,,26,gyaru,c-drip,8720,,,,,flower earring
8721,Milady 8721,train,clay,dilated,blue,western jacket,tuft purple,,37,hypebeast-gyaru,a-drip,8721,,cross cap white,,,heart pearls earring
8722,Milady 8722,sunset,pink,sleepy,lilac,chore coat,tuft green,,20,hypebeast,normal,8722,,,,,
8723,Milady 8723,streets,clay,teary,brown,super lover shirt,og orange,,15,gyaru,normal,8723,,,,,
8724,Milady 8724,sunrise,pink,dilated,green,super lover shirt,bowl slate,,17,gyaru,normal,8724,star heart tattoo,,,,
8725,Milady 8725,nagano,pale,dilated,aqua,skull sweater,braid brown,,27,lolita-hypebeast,c-drip,8725,,sailor hat,,,
8726,Milady 8726,mountain,pink,sleepy,green,black blazer,,,35,prep-harajuku,a-drip,8726,snakebites,strawberry hat,round glasses,,double safety pins
8727,Milady 8727,bjork,pale,sleepy,green,hikki condition shirt,og green,lean neck tattoo,41,hypebeast-gyaru,s-drip,8727,,alien hat,,,
8728,Milady 8728,bushland,pink,classic,lilac,green blazer,bowl slate,,18,prep-gyaru,normal,8728,,shy saints cap,,,
8729,Milady 8729,sunrise,pale,sleepy,blue,hikki condition shirt,tuft dark,,23,lolita-gyaru,normal,8729,,cat ears with bell,,,
8730,Milady 8730,sunrise,clay,sleepy,blue,western jacket,short blue,,20,hypebeast,normal,8730,,,,,
8731,Milady 8731,sunset,tan,spiral,brown,blue ribbon tank,og orange,,33,gyaru,b-drip,8731,,trucker anime,,,loop chain earring
8732,Milady 8732,roadside,clay,sparkle,blue,jesus tank,tuft brown,,36,gyaru,a-drip,8732,,denim fish cap,round glasses,evil eye necklace,cross earring
8733,Milady 8733,bushland,pink,teary,green,malenciaga neon,bowl black,,41,prep-hypebeast,s-drip,8733,,plaid bonnet,,,flower earring
8734,Milady 8734,clouds,pink,classic,blue,meedles tracksuit,og frosted blonde,,52,hypebeast,ss-drip,8734,,dubai hat,round glasses,,cherry earring
8735,Milady 8735,sonora,pale,teary,green,mape hoodie,bowl slate,,23,hypebeast-gyaru,normal,8735,teardrops tattoo,trucker white rabbit,,,
8736,Milady 8736,yashima,pale,classic,blue,fur coat,og black,,24,lolita-harajuku,normal,8736,,bandana,,,
8737,Milady 8737,casino,clay,teary,blue,cactus shirt,og frosted purple,anime chest tattoo,39,prep-gyaru,a-drip,8737,,plaid bonnet,,,bar piercings
8738,Milady 8738,roadside,pink,classic,green,blue sweatervest,bowl blue,,25,prep,normal,8738,,,,,chrome cross
8739,Milady 8739,clouds,pale,sleepy,green,black blazer,tuft purple,,26,prep,c-drip,8739,,,sunglasses,,
8740,Milady 8740,mountain,tan,teary,green,black blazer,bowl brown,,32,prep,b-drip,8740,face piercings,,larry glasses,,
8741,Milady 8741,tennis,clay,dilated,brown,bear sweater,og orange,,17,prep,normal,8741,,,prescription glasses,,
8742,Milady 8742,sonora,clay,teary,green,bowling shirt oriental,tuft blue,anime chest tattoo,38,hypebeast,a-drip,8742,,,,mestwood pearl necklace,chain earrings
8743,Milady 8743,sunset,clay,dilated,blue,football shirt,og blonde,,29,lolita-hypebeast,c-drip,8743,,pink bow,prescription glasses,,
8744,Milady 8744,mountain,pale,classic,blue,tennis outfit,og green,,31,prep,b-drip,8744,,,,,
8745,Milady 8745,bushland,pink,classic,blue,hikki condition shirt,braid black,,29,prep-gyaru,c-drip,8745,snakebites,varsity cap,,,
8746,Milady 8746,roadside,pink,teary,blue,bear sweater,tuft purple,,23,prep,normal,8746,,,,,
8747,Milady 8747,sunrise,pink,dilated,brown,tie dye shirt,og frosted blonde,,35,harajuku,a-drip,8747,,bandana,round glasses,,
8748,Milady 8748,casino,clay,classic,green,mouse tank,bowl green,,18,lolita-gyaru,normal,8748,,fuzz earmuffs,,pearl necklace,
8749,Milady 8749,sunset,pale,sparkle,blue,maf rothko,bowl brown,,25,lolita-hypebeast,normal,8749,teardrops tattoo,pink bonnet,,,
8750,Milady 8750,clouds,pink,teary,brown,remilia tank,og blonde,,21,gyaru,normal,8750,,,,,
8751,Milady 8751,sunset,tan,sleepy,brown,ribbon lolita,,,31,lolita-harajuku,b-drip,8751,,strawberry hat,,,dual rings silver
8752,Milady 8752,nagano,black,dilated,brown,im cute im punk shirt,tuft dark,,31,gyaru,b-drip,8752,,trucker im so,,,
8753,Milady 8753,clouds,clay,sleepy,leaf,western jacket,tuft purple,,37,hypebeast-harajuku,a-drip,8753,snakebites,bandana,,,cross earring
8754,Milady 8754,mountain,clay,classic,green,knit sweater,og blonde,,15,lolita-prep,normal,8754,,maid hat,,,
8755,Milady 8755,sonora,pale,sleepy,blue,tie dye shirt,og blue,,17,harajuku,normal,8755,,,,,
8756,Milady 8756,yashima,pink,classic,gold,football shirt,tuft dark,,31,lolita-hypebeast,b-drip,8756,,cat ears with bell,,,
8757,Milady 8757,roadside,clay,dilated,lilac,sailor lolita,braid black,,35,lolita-gyaru,a-drip,8757,,trucker pink camo,harajuku glasses,,
8758,Milady 8758,sunrise,pink,dilated,blue,active dissident shirt,bowl slate,,39,gyaru,a-drip,8758,,trucker hat 911,mottega sunglasses blue,,dual rings gold
8759,Milady 8759,clouds,clay,sleepy,blue,ulzzang coat,short blonde,,33,lolita-prep,b-drip,8759,milady pilled tattoo,bear hat,,,
8760,Milady 8760,bushland,tan,teary,green,goth harajuku,og black,,29,harajuku,c-drip,8760,crescent tattoo,,,,
8761,Milady 8761,bushland,clay,classic,brown,zip polo,braid brown,,50,harajuku,ss-drip,8761,,migoko hat,,,cross earring
8762,Milady 8762,sonora,pale,sleepy,blue,jesus tank,braid green,,32,gyaru,b-drip,8762,,,round glasses,,burger earring
8763,Milady 8763,yashima,pale,classic,blue,tennis outfit,tuft dark,,35,prep,a-drip,8763,teardrops tattoo,,,,double safety pins
8764,Milady 8764,roadside,pale,sparkle,brown,pink coat,short orange,anime chest tattoo,41,lolita-gyaru,s-drip,8764,,trucker construction,harajuku glasses,,
8765,Milady 8765,sonora,pale,teary,blue,super lover shirt,short blue,,26,hypebeast-gyaru,c-drip,8765,,treeprint bucket,prescription glasses,,
8766,Milady 8766,sunset,pale,spiral,green,malenciaga jersey,og blonde,,28,hypebeast,c-drip,8766,,,,,
8767,Milady 8767,nagano,clay,dilated,green,black blazer,short pink,,37,prep,a-drip,8767,milady pilled tattoo,beret,,,
8768,Milady 8768,sunset,pink,sparkle,green,malenciaga jersey,braid green,,39,hypebeast-harajuku,a-drip,8768,,cat earmuffs,,,
8769,Milady 8769,sunset,clay,sleepy,blue,fur coat,braid blue,,34,lolita,b-drip,8769,,goth headband,,,
8770,Milady 8770,sonora,tan,dilated,blue,fuzzy coat,short orange,,37,prep,a-drip,8770,,beret,,,
8771,Milady 8771,sunset,pale,sleepy,lilac,maid,short pink,,29,lolita,c-drip,8771,,,round glasses,,
